ra,fase,turma,nome,ano_nasc,idade_22,genero,ano_ingresso,instituicao_de_ensino,pedra_20,pedra_21,pedra_22,pedra_21_raw,pedra_22_raw,pedra_21_num,pedra_22_num,evolucao_pedra,inde_22,inde_22_num,inde_num,cg,cf,ct,no_av,iaa,ieg,ips,ida,matem,portug,ingles,ipv,ian,ipp,ipp_num,cg_num,iaa_num,ieg_num,ips_num,ida_num,matem_num,portug_num,ingles_num,ipv_num,ian_num,dim_academica,dim_psicossocial,dim_psicopedagogica,sent_score,sent_len,inde_calc,defas,em_risco,avaliador1,rec_av1,avaliador2,rec_av2,avaliador3,rec_av3,avaliador4,rec_av4,rec_psicologia,indicado,atingiu_pv,fase_ideal,destaque_ieg,destaque_ida,destaque_ipv
RA-256,3,G,Aluno-256,2010,12,Menina,2019,Escola Pública,Ametista,Ametista,Ametista,Ametista,Ametista,3.0,3,0.0,7.192,7.192,7.192,433.0,52,3,4,8.8,8.5,5.0,5.2,5.3,6.7,3.5,6.708,10.0,8.07668617185094,8.07668617185094,433.0,8.8,8.5,5.0,5.2,5.3,6.7,3.5,6.708,10.0,6.799999999999999,7.16,7.39234308592547,0,246,7.098468617185094,0,0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Requer avaliação,Não,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-257,3,G,Aluno-257,2008,14,Menina,2018,Escola Pública,Ametista,Ametista,Quartzo,Ametista,Quartzo,3.0,1,-2.0,5.149,5.149,5.149,815.0,124,9,4,0.0,6.4,5.6,3.6,4.0,5.2,1.5,6.708,5.0,4.427163535571297,4.427163535571297,815.0,0.0,6.4,5.6,3.6,4.0,5.2,1.5,6.708,5.0,4.066666666666666,4.800000000000001,5.567581767785648,-2,250,4.73351635355713,-1,1,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Requer avaliação,Não,Não,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-258,3,G,Aluno-258,2010,12,Menina,2018,Escola Pública,Ametista,Topázio,Ágata,Topázio,Ágata,4.0,2,-2.0,6.926,6.926,6.926,517.0,67,5,4,10.0,7.3,5.6,4.8,2.7,6.2,5.5,6.125,10.0,7.095780720665229,7.095780720665229,517.0,10.0,7.3,5.6,4.8,2.7,6.2,5.5,6.125,10.0,6.533333333333332,7.16,6.610390360332615,-3,252,6.862078072066523,0,0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Sem limitações,Não,Não,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-259,3,G,Aluno-259,2006,16,Menino,2017,Escola Pública,Quartzo,Quartzo,Quartzo,Quartzo,Quartzo,1.0,1,0.0,4.182,4.182,4.182,853.0,146,15,4,8.8,2.9,7.5,0.9,0.0,2.7,0.2,4.625,2.5,2.0865414228518633,2.0865414228518633,853.0,8.8,2.9,7.5,0.9,0.0,2.7,0.2,4.625,2.5,1.4333333333333333,5.92,3.3557707114259316,-3,253,4.0611541422851865,-3,1,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Alocado em Fase anterior,Não atendido,Não,Não,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-260,3,G,Aluno-260,2009,13,Menina,2019,Escola Pública,Topázio,Ametista,Ametista,Ametista,Ametista,3.0,3,0.0,7.44,7.44,7.44,340.0,38,2,4,10.0,8.2,7.5,5.0,5.7,5.2,4.2,6.458,10.0,8.737295965506622,8.737295965506622,340.0,10.0,8.2,7.5,5.0,5.7,5.2,4.2,6.458,10.0,6.666666666666666,8.28,7.59764798275331,-2,250,7.659529596550662,0,0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Mantido na Fase atual,Não atendido,Não,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-261,3,G,Aluno-261,2008,14,Menina,2019,Escola Pública,Ágata,Quartzo,Ágata,Quartzo,Ágata,1.0,2,1.0,6.763,6.763,6.763,566.0,74,6,4,8.8,7.2,5.6,5.8,6.2,5.8,5.5,7.042,5.0,6.618417000307977,6.618417000307977,566.0,8.8,7.2,5.6,5.8,6.2,5.8,5.5,7.042,5.0,5.533333333333332,6.880000000000001,6.830208500153989,-1,256,6.466041700030798,-1,0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Sem limitações,Sim,Não,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-262,3,G,Aluno-262,2007,15,Menino,2021,Escola Pública,,Quartzo,Quartzo,Quartzo,Quartzo,1.0,1,0.0,4.786,4.786,4.786,835.0,135,11,4,0.0,5.8,5.6,3.4,1.3,5.5,3.5,5.625,5.0,3.5509701262704034,3.5509701262704034,835.0,0.0,5.8,5.6,3.4,1.3,5.5,3.5,5.625,5.0,3.933333333333333,4.56,4.587985063135201,-2,248,4.3775970126270405,-2,1,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Sem limitações,Não,Não,Fase 5 (1º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-263,3,G,Aluno-263,2007,15,Menina,2019,Escola Pública,Ágata,Quartzo,Quartzo,Quartzo,Quartzo,1.0,1,0.0,5.319,5.319,5.319,800.0,121,8,4,5.8,5.6,7.5,3.7,3.0,2.8,5.4,4.417,5.0,4.799815214043733,4.799815214043733,800.0,5.8,5.6,7.5,3.7,3.0,2.8,5.4,4.417,5.0,4.133333333333334,6.3999999999999995,4.608407607021865,-3,250,5.361681521404374,-2,1,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Mantido na Fase atual,Não atendido,Não,Não,Fase 5 (1º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-264,3,I,Aluno-264,2007,15,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.087,7.087,7.087,460.0,57,2,4,10.0,9.2,5.6,5.8,6.0,5.5,,6.625,5.0,8.239913766553743,8.239913766553743,460.0,10.0,9.2,5.6,5.8,6.0,5.5,,6.625,5.0,5.533333333333332,7.92,7.432456883276872,0,246,7.106491376655374,-2,0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Requer avaliação,Não,Não,Fase 5 (1º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-265,3,I,Aluno-265,2009,13,Menino,2019,Escola Pública,Ametista,Ametista,Ametista,Ametista,Ametista,3.0,3,0.0,7.926,7.926,7.926,162.0,26,1,4,8.3,7.7,7.5,6.9,5.3,7.0,8.5,7.917,10.0,9.345549738219894,9.345549738219894,162.0,8.3,7.7,7.5,6.9,5.3,7.0,8.5,7.917,10.0,7.933333333333332,7.74,8.631274869109948,4,256,7.976254973821989,0,0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase + Bolsa,Não atendido,Sim,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-266,3,I,Aluno-266,2006,16,Menina,2019,Escola Pública,Quartzo,Quartzo,Quartzo,Quartzo,Quartzo,1.0,1,0.0,5.987,5.987,5.987,730.0,104,4,4,7.5,5.8,5.6,6.0,5.0,6.7,6.3,6.583,2.5,6.421311980289498,6.421311980289498,730.0,7.5,5.8,5.6,6.0,5.0,6.7,6.3,6.583,2.5,4.833333333333333,6.06,6.5021559901447485,-1,246,5.78043119802895,-3,1,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Requer avaliação,Não,Não,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-267,3,I,Aluno-267,2007,15,Menina,2016,Escola Pública,Ágata,Quartzo,Ágata,Quartzo,Ágata,1.0,2,1.0,6.012,6.012,6.012,727.0,103,3,4,10.0,7.4,5.0,3.3,2.3,4.8,2.7,6.292,5.0,6.741607637819526,6.741607637819526,727.0,10.0,7.4,5.0,3.3,2.3,4.8,2.7,6.292,5.0,3.8666666666666667,6.960000000000001,6.516803818909763,-2,246,5.943360763781953,-2,1,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Não indicado,Não,Não,Fase 5 (1º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-268,3,K,Aluno-268,2008,14,Menina,2021,Escola Pública,,Ágata,Ágata,Ágata,Ágata,2.0,2,0.0,6.695,6.695,6.695,590.0,77,11,4,9.2,6.7,6.3,5.7,7.0,6.8,3.2,7.208,5.0,5.0692947336002465,5.0692947336002465,590.0,9.2,6.7,6.3,5.7,7.0,6.8,3.2,7.208,5.0,5.466666666666666,7.039999999999999,6.138647366800123,-1,252,6.387729473360025,-1,0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase + Bolsa,Requer avaliação,Sim,Não,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-269,3,K,Aluno-269,2009,13,Menino,2022,Escola Pública,,,Topázio,nan,Topázio,,4,,8.231,8.231,8.231,76.0,13,2,4,9.2,8.6,6.3,8.9,8.7,9.5,8.5,7.25,10.0,9.391746227286728,9.391746227286728,76.0,9.2,8.6,6.3,8.9,8.7,9.5,8.5,7.25,10.0,9.266666666666666,7.799999999999999,8.320873113643364,4,239,8.344174622728673,0,0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Requer avaliação,Não,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-270,3,K,Aluno-270,2009,13,Menina,2019,Rede Decisão,Ametista,Topázio,Topázio,Topázio,Topázio,4.0,4,0.0,8.226,8.226,8.226,79.0,14,3,4,8.3,8.4,6.9,7.9,8.0,7.2,8.5,8.125,10.0,9.0714505697567,9.0714505697567,79.0,8.3,8.4,6.9,7.9,8.0,7.2,8.5,8.125,10.0,8.6,7.780000000000001,8.598225284878348,7,253,8.189645056975671,0,0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase + Bolsa,Não atendido,Não,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-271,3,K,Aluno-271,2007,15,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.255,7.255,7.255,411.0,50,8,4,9.2,8.5,5.6,7.1,6.3,6.5,8.3,6.958,5.0,6.65845395749923,6.65845395749923,411.0,9.2,8.5,5.6,7.1,6.3,6.5,8.3,6.958,5.0,6.399999999999999,7.48,6.808226978749616,2,256,7.021645395749923,-2,0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase + Bolsa,Requer avaliação,Sim,Não,Fase 5 (1º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-272,3,K,Aluno-272,2008,14,Menino,2021,Escola Pública,,Ágata,Ágata,Ágata,Ágata,2.0,2,0.0,6.361,6.361,6.361,666.0,88,14,4,9.2,5.7,7.5,5.1,5.0,6.8,3.5,6.417,5.0,3.89898367724053,3.89898367724053,666.0,9.2,5.7,7.5,5.1,5.0,6.8,3.5,6.417,5.0,5.0666666666666655,7.12,5.157991838620266,-2,246,6.111598367724053,-1,1,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Não atendido,Não,Não,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-273,3,K,Aluno-273,2008,14,Menina,2018,Escola Pública,Ametista,Ametista,Quartzo,Ametista,Quartzo,3.0,1,-2.0,5.679,5.679,5.679,761.0,110,15,4,9.2,5.3,7.5,3.0,3.8,4.7,0.5,5.833,5.0,3.028949799815214,3.028949799815214,761.0,9.2,5.3,7.5,3.0,3.8,4.7,0.5,5.833,5.0,3.6666666666666665,6.96,4.430974899907607,-3,250,5.4661949799815215,-1,1,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase,Não atendido,Não,Não,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-274,3,K,Aluno-274,2011,11,Menina,2019,Rede Decisão,Ametista,Topázio,Ametista,Topázio,Ametista,4.0,3,-1.0,7.946,7.946,7.946,157.0,24,5,4,7.9,8.3,7.5,8.1,8.1,9.3,7.0,7.0,10.0,8.221435170927009,8.221435170927009,157.0,7.9,8.3,7.5,8.1,8.1,9.3,7.0,7.0,10.0,8.733333333333333,7.9,7.6107175854635045,4,250,8.092143517092701,1,0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Alocado em Fase anterior,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-275,3,K,Aluno-275,2007,15,Menino,2018,Escola Pública,Quartzo,Ágata,Ágata,Ágata,Ágata,2.0,2,0.0,6.665,6.665,6.665,600.0,79,12,4,9.6,6.9,7.5,4.6,5.0,6.0,2.7,6.667,5.0,4.722821065599014,4.722821065599014,600.0,9.6,6.9,7.5,4.6,5.0,6.0,2.7,6.667,5.0,4.7333333333333325,7.68,5.694910532799507,0,250,6.398982106559901,-2,0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Não atendido,Sim,Não,Fase 5 (1º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-276,3,K,Aluno-276,2008,14,Menina,2017,Escola Pública,Ágata,Quartzo,Quartzo,Quartzo,Quartzo,1.0,1,0.0,5.527,5.527,5.527,788.0,118,16,4,7.1,5.7,5.6,4.3,3.7,6.0,3.3,5.125,5.0,2.525408068986757,2.525408068986757,788.0,7.1,5.7,5.6,4.3,3.7,6.0,3.3,5.125,5.0,4.533333333333332,5.9399999999999995,3.825204034493379,-2,246,5.095040806898676,-1,1,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase,Não indicado,Não,Não,Fase 4 (9º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-277,3,K,Aluno-277,2008,14,Menino,2021,Escola Pública,,Ametista,Ametista,Ametista,Ametista,3.0,3,0.0,7.411,7.411,7.411,354.0,41,7,4,7.1,8.8,7.5,7.4,7.2,7.0,8.2,7.208,5.0,7.188173698798892,7.188173698798892,354.0,7.1,8.8,7.5,7.4,7.2,7.0,8.2,7.208,5.0,6.6,7.94,7.198086849399446,2,252,7.38961736987989,-1,0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase + Bolsa,Não atendido,Sim,Não,Fase 4 (9º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-278,3,K,Aluno-278,2010,12,Menino,2018,Rede Decisão,Ametista,Topázio,Ametista,Topázio,Ametista,4.0,3,-1.0,7.741,7.741,7.741,222.0,31,6,4,8.8,9.2,5.6,6.0,5.7,5.8,6.4,7.417,10.0,7.7440714505697565,7.7440714505697565,222.0,8.8,9.2,5.6,6.0,5.7,5.8,6.4,7.417,10.0,7.333333333333333,7.68,7.580535725284878,2,256,7.556107145056975,0,0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase + Bolsa,Requer avaliação,Não,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-279,3,K,Aluno-279,2009,13,Menino,2019,Rede Decisão,Topázio,Topázio,Topázio,Topázio,Topázio,4.0,4,0.0,8.815,8.815,8.815,10.0,1,1,4,9.2,9.9,6.3,9.1,9.7,8.3,9.3,8.208,10.0,10.0,10.0,10.0,9.2,9.9,6.3,9.1,9.7,8.3,9.3,8.208,10.0,9.4,8.32,9.104000000000001,7,255,8.8008,0,0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase + Bolsa,Sem limitações,Não,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-280,3,K,Aluno-280,2009,13,Menina,2021,Rede Decisão,,Topázio,Ametista,Topázio,Ametista,4.0,3,-1.0,8.046,8.046,8.046,133.0,20,4,4,7.5,9.2,7.5,7.1,5.7,7.0,8.7,7.333,10.0,8.62026485987065,8.62026485987065,133.0,7.5,9.2,7.5,7.1,5.7,7.0,8.7,7.333,10.0,8.066666666666665,8.18,7.976632429935325,2,248,8.105326485987066,0,0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Promovido de Fase,Sem limitações,Não,Não,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-281,3,K,Aluno-281,2009,13,Menina,2019,Escola Pública,Ametista,Ágata,Ágata,Ágata,Ágata,2.0,2,0.0,6.806,6.806,6.806,553.0,71,10,4,6.7,6.9,7.5,5.9,5.0,6.8,6.0,5.625,10.0,5.520480443486295,5.520480443486295,553.0,6.7,6.9,7.5,5.9,5.0,6.8,6.0,5.625,10.0,7.266666666666666,7.1000000000000005,5.572740221743147,-4,256,6.84454804434863,0,0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Mantido na Fase atual,Sem limitações,Não,Não,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-282,3,K,Aluno-282,2009,13,Menina,2019,Escola Pública,Ametista,Ágata,Ágata,Ágata,Ágata,2.0,2,0.0,6.618,6.618,6.618,620.0,80,13,4,8.8,6.8,7.5,4.0,4.7,6.3,1.0,5.625,10.0,4.4025254080689855,4.4025254080689855,620.0,8.8,6.8,7.5,4.0,4.7,6.3,1.0,5.625,10.0,5.999999999999999,7.48,5.013762704034492,-4,256,6.542752540806899,0,0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Mantido na Fase atual,Sem limitações,Não,Não,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-283,3,K,Aluno-283,2008,14,Menino,2020,Escola Pública,Ágata,Ágata,Ametista,Ágata,Ametista,2.0,3,1.0,7.131,7.131,7.131,448.0,54,9,4,9.6,8.8,7.5,5.6,4.5,5.8,6.6,6.625,5.0,6.259624268555589,6.259624268555589,448.0,9.6,8.8,7.5,5.6,4.5,5.8,6.6,6.625,5.0,5.399999999999999,8.440000000000001,6.4423121342777945,-1,246,7.12846242685556,-1,0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Promovido de Fase,Não atendido,Não,Não,Fase 4 (9º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-284,3,L,Aluno-284,2009,13,Menino,2022,Escola Pública,,,Quartzo,nan,Quartzo,,1,,5.939,5.939,5.939,734.0,106,3,4,6.7,5.1,5.6,3.8,7.0,4.5,0.0,5.958,10.0,6.663073606405914,6.663073606405914,734.0,6.7,5.1,5.6,3.8,7.0,4.5,0.0,5.958,10.0,5.866666666666666,5.619999999999999,6.310536803202957,-3,252,5.832107360640591,0,1,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Mantido na Fase atual,Sem limitações,Não,Não,Fase 3 (7º e 8º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-285,3,L,Aluno-285,2006,16,Menina,2020,Escola Pública,Ametista,Quartzo,Quartzo,Quartzo,Quartzo,1.0,1,0.0,5.063,5.063,5.063,817.0,126,5,4,9.2,4.1,7.5,2.8,4.0,3.2,1.2,5.75,2.5,5.551278102864182,5.551278102864182,817.0,9.2,4.1,7.5,2.8,4.0,3.2,1.2,5.75,2.5,2.6999999999999993,6.4799999999999995,5.650639051432091,-2,251,5.180127810286418,-3,1,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Alocado em Fase anterior,Sem limitações,Não,Não,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-286,3,L,Aluno-286,2007,15,Menina,2022,Escola Pública,,,Quartzo,nan,Quartzo,,1,,5.424,5.424,5.424,794.0,119,4,4,7.1,5.8,6.3,3.0,4.7,2.3,2.0,5.625,5.0,6.0286418232214345,6.0286418232214345,794.0,7.1,5.8,6.3,3.0,4.7,2.3,2.0,5.625,5.0,3.6666666666666665,6.26,5.826820911610717,-2,248,5.395364182322143,-2,1,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Sem limitações,Não,Não,Fase 5 (1º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-287,3,L,Aluno-287,2005,17,Menina,2022,Escola Pública,,,Quartzo,nan,Quartzo,,1,,3.7,3.7,3.7,859.0,148,11,4,7.9,3.4,5.0,1.1,0.7,2.5,0.2,4.292,2.5,3.210655990144749,3.210655990144749,859.0,7.9,3.4,5.0,1.1,0.7,2.5,0.2,4.292,2.5,1.5666666666666664,4.94,3.751327995072374,-4,261,3.6902655990144755,-4,1,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,Avaliador-31,Alocado em Fase anterior,Requer avaliação,Não,Não,Fase 7 (3º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-288,3,L,Aluno-288,2006,16,Menina,2022,Escola Pública,,,Quartzo,nan,Quartzo,,1,,4.097,4.097,4.097,854.0,147,10,4,0.0,5.6,6.3,0.0,,,,6.833,2.5,3.530951647674777,3.530951647674777,854.0,0.0,5.6,6.3,0.0,,,,6.833,2.5,0.8333333333333333,4.76,5.181975823837388,-2,248,3.6663951647674775,-3,1,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Sem limitações,Não,Não,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
